ActivityName,Address,Card,Content,DiscountType,GoogleAddress,Latitude,Longutitude,Remark,StoreBranchName,Tel,Time,_id
"好友同享優惠",新北市三重區三和路四段388-2號,iCASH聯名卡,同品項第二杯半價,食,241台灣新北市三重區三和路四段388-2號,25.0790276,121.4821492,,星巴克三重三和門市,02-8283-9371,,5a44b9b900775d838d414de2
"好友同享優惠",新北市三重區正義北路140號,iCASH聯名卡,同品項第二杯半價,食,241台灣新北市三重區正義北路140號,25.0659851,121.4965708,,星巴克三重正義門市,02-2984-2977,,5a44b9b900775d838d414de3
"好友同享優惠",新北市三重區集賢路137號,iCASH聯名卡,同品項第二杯半價,食,241台灣新北市三重區集賢路137號,25.0898427,121.4897929,,星巴克重陽集賢門市,02-2857-2591,,5a44b9b900775d838d414de4
"好友同享優惠",新北市三重區新北大道1段6號,iCASH聯名卡,同品項第二杯半價,食,241台灣新北市三重區新北大道一段6號,25.061548,121.4887164,,星巴克三重菜寮門市,02-8985-3087,,5a44b9b900775d838d414de5
"好友同享優惠",新北市新莊區思源路448號,iCASH聯名卡,同品項第二杯半價,食,242台灣新北市新莊區思源路448號,25.0535091,121.4603511,,星巴克新莊思源門市,02-2990-0155,,5a44b9b900775d838d414de6
"好友同享優惠",新北市林口區文化三路一段356號,iCASH聯名卡,同品項第二杯半價,食,244台灣新北市林口區文化三路一段356號,25.0707347,121.3639607,,星巴克MITSUI門市,02-2606-9536,,5a44b9b900775d838d414de7
"好友同享優惠",新北市林口區文化三路一段359 號,iCASH聯名卡,同品項第二杯半價,食,244台灣新北市林口區文化三路一段359號,25.072868,121.3648528,,星巴克林口文化三門市,02-2606-8655,,5a44b9b900775d838d414de8
"好友同享優惠",新北市蘆洲區三民路120號,iCASH聯名卡,同品項第二杯半價,食,247台灣新北市蘆洲區三民路120號,25.0875169,121.4713588,,星巴克蘆洲三民門市,02-2848-5279,,5a44b9b900775d838d414de9
"好友同享優惠",新北市蘆洲區長榮路418號1樓,iCASH聯名卡,同品項第二杯半價,食,247台灣新北市蘆洲區長榮路418號,25.0881905,121.4595578,,星巴克蘆洲長榮門市,02-8286-3554,,5a44b9b900775d838d414dea
"好友同享優惠",新北市淡水區中山北路二段183號1樓,iCASH聯名卡,同品項第二杯半價,食,251台灣新北市淡水區中山北路二段183號,25.1851752,121.4442432,,星巴克淡海門市,02-2622-6701,,5a44b9b900775d838d414deb
"好友同享優惠",新北市淡水區觀海路91號,iCASH聯名卡,同品項第二杯半價,食,251台灣新北市淡水區觀海路91號,25.183619,121.4142919,,星巴克漁人碼頭門市,02-2805-1113,,5a44b9b900775d838d414dec
"好友同享優惠",新北市三重區正義北路13號(門市靠近天台),iCASH聯名卡,同品項第二杯半價,食,241台灣新北市三重區重新路二段78號4樓,25.0617601,121.4972525,,星巴克三重門市,02-2984-5409,,5a44b9b900775d838d414ded
"好友同享優惠","新北市三重區重新路五段609巷10號之3(新莊IKIA斜對面湯城園區內,停車需換證)",iCASH聯名卡,同品項第二杯半價,食,,,,,星巴克湯城門市,02-2278-9975,1234567,5a44b9b900775d838d414dee
"好友同享優惠",新北市三重區重新路五段654號(新莊IKEA旁的家樂福賣場1樓),iCASH聯名卡,同品項第二杯半價,食,241台灣新北市三重區重新路五段654號,25.0431712,121.4678455,,星巴克二重門市,02-8512-4050,,5a44b9b900775d838d414def
"好友同享優惠",新北市土城區青雲路152號1樓,iCASH聯名卡,同品項第二杯半價,食,236台灣新北市土城區青雲路152號,24.9833595,121.4589232,,星巴克土城門市,02-8273-2039,,5a44b9b900775d838d414df0
"好友同享優惠",新北市中和區中山路三段122號,iCASH聯名卡,同品項第二杯半價,食,235台灣新北市中和區中山路三段122號,25.0066732,121.4747785,,星巴克環球門市,02-3234-0635,,5a44b9b900775d838d414df1
"好友同享優惠",新北市中和區中正路866號1F,iCASH聯名卡,同品項第二杯半價,食,235台灣新北市中和區中正路866號,25.0057837,121.4843488,,星巴克立言門市,02-2226-1773,,5a44b9b900775d838d414df2
"好友同享優惠",新北市中和區建一路152號,iCASH聯名卡,同品項第二杯半價,食,235台灣新北市中和區建一路152號,24.9983306,121.4874741,,星巴克中科,02-8226-3573,,5a44b9b900775d838d414df3
"好友同享優惠",新北市中和區連城路71號1-2樓,iCASH聯名卡,同品項第二杯半價,食,235台灣新北市中和區連城路71號,25.0011507,121.497481,,星巴克中和連城門市,02-2247-8140,,5a44b9b900775d838d414df4
"好友同享優惠",新北市永和區中山路一段240號1樓,iCASH聯名卡,同品項第二杯半價,食,234台灣新北市永和區中山路一段240號,25.007575,121.5072673,,星巴克雙和門市,02-8231-5476,,5a44b9b900775d838d414df5
"好友同享優惠",新北市永和區安樂路248-7號1F,iCASH聯名卡,同品項第二杯半價,食,234台灣新北市永和區安樂路248-7號,25.0036012,121.5147232,,星巴克永和永安門市,02-8921-5223,,5a44b9b900775d838d414df6
"好友同享優惠",新北市永和區竹林路222-1號,iCASH聯名卡,同品項第二杯半價,食,234台灣新北市永和區竹林路222-1號,25.0079738,121.5207052,,星巴克竹林門市,02-2921-2560,,5a44b9b900775d838d414df7
"好友同享優惠",新北市汐止區新台五路一段94號1樓,iCASH聯名卡,同品項第二杯半價,食,221台灣新北市汐止區新台五路一段94號,25.060899,121.648089,,星巴克東科門市,02-2696-1269,,5a44b9b900775d838d414df8
"好友同享優惠",新北市汐止區新台五路一段99號,iCASH聯名卡,同品項第二杯半價,食,221台灣新北市汐止區新台五路一段99號,25.0619968,121.6484837,,星巴克汐科門市,02-2697-1132,,5a44b9b900775d838d414df9
"好友同享優惠",新北市林口區文化二路一段551號(家樂福隔壁),iCASH聯名卡,同品項第二杯半價,食,244台灣新北市林口區文化二路一段551號,25.077035,121.3745,,星巴克文化門市,02-2602-5026,,5a44b9b900775d838d414dfa
"好友同享優惠",新北市板橋區三民路二段23號(板橋三民路上家樂福旁),iCASH聯名卡,同品項第二杯半價,食,220台灣新北市板橋區三民路二段31號B1,25.0178333,121.4794137,,星巴克板民門市,02-2962-5438,,5a44b9b900775d838d414dfb
"好友同享優惠",新北市板橋區中山路一段152號2F,iCASH聯名卡,同品項第二杯半價,食,220台灣新北市板橋區中山路一段152號,25.0110399,121.464423,,星巴克遠百中山,02-2956-0972,,5a44b9b900775d838d414dfc
"好友同享優惠",新北市板橋區中山路一段152號2樓,iCASH聯名卡,同品項第二杯半價,食,220台灣新北市板橋區中山路一段152號,25.0110399,121.464423,,星巴克板橋門市,02-8952-3190,,5a44b9b900775d838d414dfd
"好友同享優惠",新北市板橋區中山路一段15號1樓,iCASH聯名卡,同品項第二杯半價,食,220台灣新北市板橋區中山路一段15號,25.0081989,121.4599914,,星巴克板中門市,02-2963-5728,,5a44b9b900775d838d414dfe
"好友同享優惠",新北市板橋區文化路1段220號,iCASH聯名卡,同品項第二杯半價,食,220台灣新北市板橋區文化路一段220號,25.020378,121.466757,,星巴克板橋新埔門市,02-2255-5621,,5a44b9b900775d838d414dff
"好友同享優惠",新北市板橋區南雅南路二段21號(亞東捷運站3號出口亞東醫院旁),iCASH聯名卡,同品項第二杯半價,食,220台灣新北市板橋區南雅南路二段21號旁220新北市板橋區南雅南路二段21號(亞東捷運站3號出口亞東醫院,24.997265,121.452772,,星巴克亞東門市,02-8967-6556,,5a44b9b900775d838d414e00
"好友同享優惠",新北市板橋區新站路28號2樓,iCASH聯名卡,同品項第二杯半價,食,220台灣新北市板橋區新站路28號新北市板橋區新站路28號遠東大樓 Mega Tower,25.0130279,121.4669529,,星巴克板橋大遠百,02-2964-3733,,5a44b9b900775d838d414e01
"好友同享優惠",新北市板橋區縣民大道二段7號1F,iCASH聯名卡,同品項第二杯半價,食,220台灣新北市板橋區縣民大道二段7號,25.0143985,121.4634922,,星巴克板站1F門市,02-8969-2792,,5a44b9b900775d838d414e02
"好友同享優惠",新北市板橋區縣民大道二段7號B1(近台鐵及高鐵入口處),iCASH聯名卡,同品項第二杯半價,食,,,,,星巴克板橋車站門市,02-8969-3356,1234567,5a44b9b900775d838d414e03
"好友同享優惠",新北市板橋區雙十路二段193號(江子翠捷運站4號出口斜對面),iCASH聯名卡,同品項第二杯半價,食,220台灣新北市板橋區,25.030009,121.472389,,星巴克板雙門市,02-2253-1610,,5a44b9b900775d838d414e04
"好友同享優惠",新北市泰山區明志路2段123號,iCASH聯名卡,同品項第二杯半價,食,243台灣新北市泰山區明志路二段123號,25.0514276,121.4280351,,星巴克泰山明志門市,02-8531-1460,,5a44b9b900775d838d414e05
"好友同享優惠",新北市淡水區中正路205號,iCASH聯名卡,同品項第二杯半價,食,251台灣新北市淡水區中正路205號,25.1714392,121.4371467,,星巴克河岸門市,02-2625-3320,,5a44b9b900775d838d414e06
"好友同享優惠",新北市淡水區公明街89號1樓,iCASH聯名卡,同品項第二杯半價,食,251台灣新北市淡水區公明街89號,25.1683794,121.4440295,,星巴克淡水門市,02-2625-5399,,5a44b9b900775d838d414e07
"好友同享優惠",新北市淡水區民權路42號,iCASH聯名卡,同品項第二杯半價,食,251台灣新北市淡水區民權路42號,25.1370911,121.4597986,,星巴克竹圍門市,02-8809-7355,,5a44b9b900775d838d414e08
"好友同享優惠",新北市新店區中興路三段3號,iCASH聯名卡,同品項第二杯半價,食,231台灣新北市新店區中興路三段3號,24.9777662,121.5452449,,星巴克新中門市,02-8919-9008,,5a44b9b900775d838d414e09
"好友同享優惠",新北市新店區北宜路一段2號,iCASH聯名卡,同品項第二杯半價,食,231台灣新北市新店區北宜路一段2號,24.9578555,121.5375837,,星巴克新店總站門市,02-2918-6310,,5a44b9b900775d838d414e0a
"好友同享優惠",新北市新店區北新路一段305號,iCASH聯名卡,同品項第二杯半價,食,231台灣新北市新店區北新路一段305號,24.967797,121.541263,,星巴克新店門市,02-8911-0996,,5a44b9b900775d838d414e0b
"好友同享優惠",新北市新店區民權路27號,iCASH聯名卡,同品項第二杯半價,食,231台灣新北市新店區民權路27號,24.9827874,121.540877,,星巴克北新門市,02-2910-6121,,5a44b9b900775d838d414e0c
"好友同享優惠",新北市新店區建國路289號2樓,iCASH聯名卡,同品項第二杯半價,食,231台灣新北市新店區建國路289號,24.9860629,121.5356762,,星巴克慈濟門市,02-8219-2279,,5a44b9b900775d838d414e0d
"好友同享優惠",新北市新莊區中正路178號,iCASH聯名卡,同品項第二杯半價,食,242台灣新北市新莊區中正路178號,25.0357569,121.4499766,,星巴克新莊中正門市,02-2994-7998,,5a44b9b900775d838d414e0e
"好友同享優惠",新北市新莊區中正路702號,iCASH聯名卡,同品項第二杯半價,食,242台灣新北市新莊區中正路702號,25.0265086,121.4175227,,星巴克新莊雙鳳門市,02-2907-2461,,5a44b9b900775d838d414e0f
"好友同享優惠",新北市新莊區幸福路763-3號1F之1(新莊中和街與幸福路交叉口佳瑪賣場),iCASH聯名卡,同品項第二杯半價,食,,,,,星巴克新莊門市,02-2998-4957,1234567,5a44b9b900775d838d414e10
"好友同享優惠",新北市新莊區新泰路308號1-2樓,iCASH聯名卡,同品項第二杯半價,食,242台灣新北市新莊區新泰路308號,25.0412372,121.4454053,,星巴克新莊新泰門市,02-8992-2575,,5a44b9b900775d838d414e11
"好友同享優惠",新北市鶯歌區育英街67號,iCASH聯名卡,同品項第二杯半價,食,239台灣新北市鶯歌區育英街67號,24.9521798,121.3473251,,星巴克鶯歌門市,02-8677-3608,,5a44b9b900775d838d414e12
"消費享折扣",臺北市內湖區舊宗路一段188號,iCASH聯名卡,菜單商品全品項九折,食,114台灣台北市內湖區舊宗路一段188號,25.0629017,121.5758964,,21風味館內湖大潤發門市,02-8792-7966,,5a44b9b900775d838d414e13
"消費享折扣",臺北市大同區承德路一段1號B2,iCASH聯名卡,菜單商品全品項九折,食,103台灣台北市大同區承德路一段1號,25.049308,121.5171935,,21風味館台北京站門市,02-2555-3021,,5a44b9b900775d838d414e14
"消費享折扣",臺北市信義區忠孝東路五段8號(統一時代百貨B2),iCASH聯名卡,菜單商品全品項九折,食,110台灣台北市信義區忠孝東路五段8號,25.04068,121.5654696,,21風味館台北時代門市,02-2722-8121,,5a44b9b900775d838d414e15
"消費享折扣",新北市板橋區縣民大道二段7號B1,iCASH聯名卡,菜單商品全品項九折,食,220台灣新北市板橋區縣民大道二段7號,25.0143985,121.4634922,,21風味館板橋環球門市,02-8969-2021,,5a44b9b900775d838d414e16
"消費享優惠",台北市承德路一段1號B2 (京站),iCASH聯名卡,經典冰淇淋+脆餅(中杯以上)買一送一,食,103台灣台北市大同區承德路一段1號,25.049311,121.517034,,COLD STONE京站二門市,02-2552-7139,,5a44b9b900775d838d414e17
"消費享優惠",台北市中山區南京西路15號1樓 (新光南西三館),iCASH聯名卡,經典冰淇淋+脆餅(中杯以上)買一送一,食,104台灣台北市中山區南京西路15號1樓,25.0527327,121.5206287,,COLD STONE南西門市,02-2531-8105,,5a44b9b900775d838d414e18
"消費享優惠",台北市信義區市府路45號B1 (台北101),iCASH聯名卡,經典冰淇淋+脆餅(中杯以上)買一送一,食,110台灣台北市信義區市府路45號,25.0334929,121.564101,,COLD STONE101門市,02-8101-8027,,5a44b9b900775d838d414e19
"消費享優惠",台北市信義區松壽路12號1F (ATT4FUN),iCASH聯名卡,經典冰淇淋+脆餅(中杯以上)買一送一,食,110台灣台北市信義區松壽路12號,25.0351071,121.566021,,COLD STONEATT門市,02-7737-5289,,5a44b9b900775d838d414e1a
"消費享優惠",台北市大安區忠孝東路四段45號B1 (SOGO忠孝店),iCASH聯名卡,經典冰淇淋+脆餅(中杯以上)買一送一,食,106台灣台北市大安區忠孝東路四段45號,25.0420291,121.5449299,,COLD STONE崇光門市,02-8771-0301,,5a44b9b900775d838d414e1b
"消費享優惠",台北市萬華區成都路5號,iCASH聯名卡,經典冰淇淋+脆餅(中杯以上)買一送一,食,108台灣台北市萬華區成都路5號,25.0426729,121.507839,,COLD STONE西門門市,02-2314-5380,,5a44b9b900775d838d414e1c
"消費享優惠",新北市新店區中興路三段1號,iCASH聯名卡,經典冰淇淋+脆餅(中杯以上)買一送一,食,231台灣新北市新店區中興路三段1號,24.9761049,121.5465953,,COLD STONE新店門市,02-2911-3857,,5a44b9b900775d838d414e1d
"消費享優惠",新北市板橋區縣民大道二段7號B1 (環球板橋店),iCASH聯名卡,經典冰淇淋+脆餅(中杯以上)買一送一,食,220台灣新北市板橋區縣民大道二段7號2樓,25.01449,121.46384,,COLD STONE板站門市,02-8969-3346,,5a44b9b900775d838d414e1e
"消費享優惠",新北市蘆洲區中山一路6號,iCASH聯名卡,經典冰淇淋+脆餅(中杯以上)買一送一,食,247台灣新北市蘆洲區中山一路6號,25.080585,121.480565,,COLD STONE徐匯門市,02-8281-1548,,5a44b9b900775d838d414e1f
"甜點分享購",台北市內湖區民善街88號1樓,iCASH聯名卡,甜甜圈、點心買6送2,食,114台灣台北市內湖區民善街88號,25.0603252,121.5753816,,Mister Donut內湖門市(二代店),02-2791-3225,,5a44b9b900775d838d414e20
"甜點分享購",台北市中正區忠孝西路一段49號B1,iCASH聯名卡,甜甜圈、點心買6送2,食,100台灣台北市中正區忠孝西路一段49號,25.0460841,121.518607,,Mister Donut捷站門市(捷運台北車站3號出口),02-2371-3550,,5a44b9b900775d838d414e21
"甜點分享購",台北市中山區復興北路400號,iCASH聯名卡,甜甜圈、點心買6送2,食,10491台灣台北市中山區復興北路400號,25.061682,121.544014,,Mister Donut復北門市(二代店/近捷運中山國中站),02-2518-1625,,5a44b9b900775d838d414e22
"甜點分享購",台北市士林區忠誠路二段200號3樓(新光三越天母店B棟),iCASH聯名卡,甜甜圈、點心買6送2,食,111台灣台北市士林區天母東路68號B1樓,25.1179863,121.5335523,,Mister Donut天母東門市,02-2874-9183,,5a44b9b900775d838d414e23
"甜點分享購",台北市信義區忠孝東路五段6號,iCASH聯名卡,甜甜圈、點心買6送2,食,110台灣台北市信義區忠孝東路五段6號,25.04063,121.565295,,Mister Donut轉運門市(市府轉運站1樓),02-2722-8892,,5a44b9b900775d838d414e24
"甜點分享購",台北市信義區忠孝東路五段8號B2,iCASH聯名卡,甜甜圈、點心買6送2,食,110台灣台北市信義區忠孝東路五段8號,25.0408461,121.5653964,,Mister Donut台北時代門市(統一時代百貨B2),02-2723-8248,,5a44b9b900775d838d414e25
"甜點分享購",台北市信義區永吉里松山路11號,iCASH聯名卡,甜甜圈、點心買6送2,食,110台灣台北市信義區松山路11號,25.0491901,121.5782994,,Mister Donut松山門市,02-2742-1471,,5a44b9b900775d838d414e26
"甜點分享購",台北市士林區德行西路47號1樓,iCASH聯名卡,甜甜圈、點心買6送2,食,111台灣台北市士林區德行西路47號,25.1052926,121.5225091,,Mister Donut芝山門市 (近捷運芝山站2號出口),02-2834-8861,,5a44b9b900775d838d414e27
"甜點分享購",台北市中正區寶慶路32之1號B1,iCASH聯名卡,甜甜圈、點心買6送2,食,100台灣台北市中正區寶慶路32-1號,25.0417459,121.508652,,Mister Donut西門門市(西門捷運站站內，靠近6號出口),02-2388-1970,,5a44b9b900775d838d414e28
"甜點分享購",台北市松山區南京東路四段10-1號B1,iCASH聯名卡,甜甜圈、點心買6送2,食,105台灣台北市松山區南京東路四段52巷10-1號,25.050657,121.553583,,Mister Donut小巨蛋門市(台北小巨蛋捷運站內2號出口),02-2545-1778,,5a44b9b900775d838d414e29
"甜點分享購",台北市南港區忠孝東路七段369號A棟,iCASH聯名卡,甜甜圈、點心買6送2,食,115台灣台北市南港區忠孝東路七段369號CITYLINK C1棟7樓,25.0522996,121.6045949,,Mister Donut南港門市,02-2651-4680,,5a44b9b900775d838d414e2a
"甜點分享購",台北市大同區民生西路47號B1,iCASH聯名卡,甜甜圈、點心買6送2,食,104台灣台北市民生西路47號,25.0578049,121.5206357,,Mister Donut雙連門市,02-2531-4420,,5a44b9b900775d838d414e2b
"甜點分享購",台北市大安區復興南路2段235號,iCASH聯名卡,甜甜圈、點心買6送2,食,106台灣台北市大安區復興南路二段235號,25.0261461,121.5436466,,Mister Donut復興門市,02-2709-7738,,5a44b9b900775d838d414e2c
"甜點分享購",台北市大同區民權西路72號,iCASH聯名卡,甜甜圈、點心買6送2,食,104台灣台北市民權西路72號,25.0627315,121.5195346,,Mister Donut新民權西門市(民權西捷運站1號出口),02-2523-2903,,5a44b9b900775d838d414e2d
"甜點分享購",台北市內湖區舊宗路一段188號,iCASH聯名卡,甜甜圈、點心買6送2,食,114台灣台北市內湖區舊宗路一段188號,25.0629017,121.5758964,,Mister Donut內湖大潤發,02-8792-2353,,5a44b9b900775d838d414e2e
"甜點分享購",新北市淡水區中正路1號(捷運淡水站),iCASH聯名卡,甜甜圈、點心買6送2,食,251台灣新北市淡水區中正路1號,25.1675313,121.4460158,,Mister Donut淡水門市(捷運淡水站),02-2626-1250,,5a44b9b900775d838d414e2f
"甜點分享購",新北市三重區重新路五段654號,iCASH聯名卡,甜甜圈、點心買6送2,食,241台灣新北市三重區重新路五段654號,25.0432925,121.4675116,,Mister Donut重新門市(二代店/家樂福重新店),02-8512-1636,,5a44b9b900775d838d414e30
"甜點分享購",新北市中和區中山路3段122號B2,iCASH聯名卡,甜甜圈、點心買6送2,食,235台灣新北市中和區中山路三段122號,25.0066732,121.4747785,,Mister Donut中環門市,02-2223-9862,,5a44b9b900775d838d414e31
"甜點分享購",新北市新店區中興路三段1號1樓,iCASH聯名卡,甜甜圈、點心買6送2,食,231台灣新北市新店區中興路三段1號,24.9761049,121.5465953,,Mister Donut新店門市(家樂福新店店1樓),02-8914-5803,,5a44b9b900775d838d414e32
"甜點分享購",新北市板橋區縣民大道二段7號B1,iCASH聯名卡,甜甜圈、點心買6送2,食,220台灣新北市板橋區縣民大道二段7號,25.0143985,121.4634922,,Mister Donut板站門市 (MRT板橋站/板橋火車站),02-8969-2237,,5a44b9b900775d838d414e33
"甜點分享購",新北市新店區北新路二段115號,iCASH聯名卡,甜甜圈、點心買6送2,食,231台灣新北市新店區北新路二段115號,24.974853,121.5426869,,Mister Donut七張門市,02-2912-9941,,5a44b9b900775d838d414e34
"甜點分享購",新北市板橋區新站路28號B1,iCASH聯名卡,甜甜圈、點心買6送2,食,220台灣新北市板橋區新站路28號新北市板橋區新站路28號遠東大樓 Mega Tower,25.0130279,121.4669529,,Mister Donut板橋大遠百門市 (MegaCity板橋大遠百B1),02-2956-2604,,5a44b9b900775d838d414e35
"甜點分享購",新北市三重區五華街282號,iCASH聯名卡,甜甜圈、點心買6送2,食,241台灣新北市三重區五華街282號,25.0880018,121.4864733,,Mister Donut蘆洲門市(家樂福蘆洲店),02-2857-9843,,5a44b9b900775d838d414e36
"甜點分享購",新北市樹林區大安路118號,iCASH聯名卡,甜甜圈、點心買6送2,食,238台灣新北市樹林區大安路118號,24.9966801,121.4210185,,Mister Donut樹林門市(家樂福樹林店),02-2683-1144,,5a44b9b900775d838d414e37
"甜點分享購",新北市中和區景平路486號1樓,iCASH聯名卡,甜甜圈、點心買6送2,食,235台灣新北市中和區景平路486號,24.9937247,121.5048049,,Mister Donut景安門市(景安捷運站站內),02-2242-2407,,5a44b9b900775d838d414e38
"甜點分享購",新北市板橋區貴興路101號,iCASH聯名卡,甜甜圈、點心買6送2,食,220台灣新北市板橋區貴興路101號,25.002656,121.456195,,Mister Donut板橋愛買門市,02-7746-9177,,5a44b9b900775d838d414e39
"甜點分享購",新北市林口區文化三路一段356號,iCASH聯名卡,甜甜圈、點心買6送2,食,244台灣新北市林口區文化三路一段356號,25.0707347,121.3639607,,Mister Donut林口三井 (誠品生活館區1F),02-2600-7984,,5a44b9b900775d838d414e3a
"甜點分享購",新北市板橋區南雅南路2段17號B1,iCASH聯名卡,甜甜圈、點心買6送2,食,220台灣新北市板橋區南雅南路二段17號,24.9974796,121.4523829,,Mister Donut亞東門市,02-8967-7475,,5a44b9b900775d838d414e3b
"特定品項優惠",台北市信義區忠孝東路5段6號1樓,iCASH聯名卡,焦糖可頌買10送2,食,110台灣台北市信義區忠孝東路五段6號,25.04063,121.565295,,Semeur聖娜市府門市,02-2722-9609,,5a44b9b900775d838d414e3c
"特定品項優惠",台北市萬華區西園路一段153號,iCASH聯名卡,焦糖可頌買10送2,食,108台灣台北市萬華區西園路一段153號,25.0354487,121.4995792,,Semeur聖娜龍山門市,02-2338-1414,,5a44b9b900775d838d414e3d
"特定品項優惠",新北市新店區北新路一段303號,iCASH聯名卡,焦糖可頌買10送2,食,231台灣新北市新店區北新路一段303號,24.967755,121.541247,,Semeur聖娜北新門市,02-8919-3462,,5a44b9b900775d838d414e3e
"特定品項優惠",台北市文山區興隆路三段111號,iCASH聯名卡,焦糖可頌買10送2,食,116台灣台北市文山區興隆路三段111號,24.9996897,121.5575845,,Semeur聖娜萬芳門市,02-2933-6854,,5a44b9b900775d838d414e3f
"特定品項優惠",新北市鶯歌區文化路68號2樓,iCASH聯名卡,焦糖可頌買10送2,食,239台灣新北市鶯歌區文化路68號,24.9545245,121.3552804,,Semeur聖娜鶯歌門市,02-2677-5833,,5a44b9b900775d838d414e40
"特定品項優惠",台北市中正區市民大道三段2號1樓,iCASH聯名卡,焦糖可頌買10送2,食,10491台灣台北市中正區市民大道三段2號,25.0452613,121.5312585,,Semeur聖娜三創門市,02-2341-7200,,5a44b9b900775d838d414e41
"特定品項優惠",台北市大安區信義路四段267號1樓,iCASH聯名卡,焦糖可頌買10送2,食,106台灣台北市大安區信義路四段267號,25.0333774,121.5543794,,Semeur聖娜信義門市,02-2704-5073,,5a44b9b900775d838d414e42
"特定品項優惠",新北市中和區中山路三段122號B2樓,iCASH聯名卡,焦糖可頌買10送2,食,235台灣新北市中和區中山路三段122號,25.0066732,121.4747785,,Semeur聖娜環球門市,02-2228-1078,,5a44b9b900775d838d414e43
"特定品項優惠",台北市中正區忠孝西路一段49號B3,iCASH聯名卡,焦糖可頌買10送2,食,100台灣台北市中正區忠孝西路一段49號,25.0460841,121.518607,,Semeur聖娜北站門市,02-2311-2786,,5a44b9b900775d838d414e44
"特定品項優惠",台北市忠孝東路七段369號B棟1樓,iCASH聯名卡,焦糖可頌買10送2,食,115台灣台北市南港區忠孝東路七段369號CITYLINK南港店B棟1樓,25.0526568,121.606164,,Semeur聖娜南港門市,02-2789-0568,,5a44b9b900775d838d414e45
"特定品項優惠",台北市北投區石牌路二段10號1F,iCASH聯名卡,焦糖可頌買10送2,食,112台灣台北市北投區石牌路二段10號,25.1154019,121.5155863,,Semeur聖娜石牌門市,02-2828-0368,,5a44b9b900775d838d414e46
"特定品項優惠",台北市中山區忠孝西路一段49號B1,iCASH聯名卡,焦糖可頌買10送2,食,100台灣台北市中正區忠孝西路一段49號,25.0460841,121.518607,,Semeur聖娜站前門市,02-2311-3198,,5a44b9b900775d838d414e47
Openpoint積點,台北市中山區青島西路7號一樓,iCASH聯名卡,消費1元累積Openpoint點數1點,食,100台灣台北市中正區青島西路7號,25.0449309,121.518194,,星巴克青島西門市,02-2361-0295,,5a44b9b900775d838d414e48
Openpoint積點,台北市中正區中山南路7號B1,iCASH聯名卡,消費1元累積Openpoint點數1點,食,100台灣台北市中正區中山南路7號,25.0402741,121.5191591,,星巴克台醫B1門市,02-2321-5497,,5a44b9b900775d838d414e49
Openpoint積點,台北市中正區忠孝東路一段31號1樓,iCASH聯名卡,消費1元累積Openpoint點數1點,食,100台灣台北市中正區忠孝東路一段31號,25.0445321,121.5255064,,星巴克紹興門市,02-2395-8127,,5a44b9b900775d838d414e4a
Openpoint積點,台北市中正區館前路26號,iCASH聯名卡,消費1元累積Openpoint點數1點,食,100台灣台北市中正區館前路26號,25.0449049,121.5149045,,星巴克館前漢口門市,02-2331-0893,,5a44b9b900775d838d414e4b
Openpoint積點,台北市大同區台北轉運站(交九站)承德路一段1號,iCASH聯名卡,消費1元累積Openpoint點數1點,食,103台灣台北市大同區市民大道一段209號No. 10351,25.0488249,121.5186374,,星巴克京站門市,02-2552-7432,,5a44b9b900775d838d414e4c
Openpoint積點,台北市大同區南京西路288號,iCASH聯名卡,消費1元累積Openpoint點數1點,食,103台灣台北市大同區南京西路288號,25.053927,121.513958,,星巴克台北圓環門市,02-2559-8348,,5a44b9b900775d838d414e4d
Openpoint積點,台北市中山區南京東路三段1號,iCASH聯名卡,消費1元累積Openpoint點數1點,食,10491台灣台北市中山區南京東路三段1號,25.0522466,121.537375,,星巴克南京建國門市,02-2515-1918,,5a44b9b900775d838d414e4e
Openpoint積點,台北市中山區敬業二路115號1樓,iCASH聯名卡,消費1元累積Openpoint點數1點,食,10491台灣台北市中山區敬業二路115號,25.0823997,121.5543906,,星巴克大直植福門市,02-8502-7502,,5a44b9b900775d838d414e4f
Openpoint積點,台北市中正區市民大道三段2號,iCASH聯名卡,消費1元累積Openpoint點數1點,食,10491台灣台北市中正區市民大道三段2號,25.0452613,121.5312585,,星巴克三創門市,02-2341-8205,,5a44b9b900775d838d414e50
Openpoint積點,台北市松山區南京東路五段171號1樓,iCASH聯名卡,消費1元累積Openpoint點數1點,食,105台灣台北市松山區南京東路五段171號,25.0516909,121.563535,,星巴克南京三民門市,02-3765-2625,,5a44b9b900775d838d414e51
Openpoint積點,台北市松山區捷運松山機場站敦化北路340-9號,iCASH聯名卡,消費1元累積Openpoint點數1點,食,105台灣台北市松山區敦化北路338號,25.0630038,121.5519946,,星巴克松山機場門市,02-2545-3398,,5a44b9b900775d838d414e52
Openpoint積點,台北市松山區慶城街1號慶城街1號,iCASH聯名卡,消費1元累積Openpoint點數1點,食,105台灣台北市松山區慶城街1號,25.0526511,121.5445436,,星巴克慶城門市,02-2716-5113,,5a44b9b900775d838d414e53
Openpoint積點,台北市大安區文昌街209號,iCASH聯名卡,消費1元累積Openpoint點數1點,食,106台灣台北市大安區文昌街209號,25.032484,121.5544423,,星巴克通化門市,02-2701-8950,,5a44b9b900775d838d414e54
